ID,Location-batiment,ROOM,Ground/Floor,Asset type,"Hostname/
Label",Name/Profile of current user,Brand/Model/Qty/HostSRV,Specs1,Specs2,Serial Number,Status,Vendor,Purchase date,"Purchase
price (TTC)",P.O. #,Last user,Notes
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
Z,Economat ,IT Storage Room,,Cable - AUX To RCA,NA,,mkt,AUX to RCA,2m,,Available,,"Thursday, January 16, 2025",$4.50 ,,,
G,Cycle des Benjamin,Prefet,0,Cable - AUX To RCA,,,AUX TO RC,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Cable - AUX To RCA,,,AUX TO RC,Cable - AUX To RCA,,,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Cable - AUX To RCA,,,RC To AUX 3M,AUX to RCA,RC To AUX 3M,,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Cable - AUX To RCA,,,RC To AUX 3M,AUX to RCA,RC To AUX 3M,,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Cable - AUX To RCA,,,RC To AUX 3M,AUX to RCA,RC To AUX 3M,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Cable - AUX To RCA,,,RC To AUX 3M,AUX to RCA,RC To AUX 3M,,In use,,,,,,
G,Cycle des Secondaires,1AS A,-2,Cable - HDMI,,,UGREEN 3M,,,,In use,,,,,,
G,Cycle des Secondaires,1AS A,-2,Cable - HDMI,,,UGREEN 10M,VGA Cable,,,In use,,,,,,
G,Cycle des Secondaires,1AS B,-2,Cable - HDMI,,,UGREEN HDMI 10 M,,,,In use,,,,,,
G,Cycle des Secondaires,1AS B,-2,Cable - HDMI,,,UGREEN 3 M,VGA Cable,,,In use,,,,,,
G,Cycle des Secondaires,1AS C,-2,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS C,-2,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS D,-2,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS D,-2,Cable - HDMI,,,UGREEN 5M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS E,-2,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS E,-2,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS F,-2,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS G,-2,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS G,-2,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,1AS H,-2,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
,Cycle des Secondaires,2AS A,-2,Cable - HDMI,,,3m,,,,In use,,,,,,
G,Cycle des Secondaires,2AS A,-2,Cable - HDMI,,,10M,VGA Cable,,,In use,,,,,,
G,Cycle des Secondaires,2AS B,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS C,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS C,0,Cable - HDMI,,,Chinese 3M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS D,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS E,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS F,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS F,0,Cable - HDMI,,,UGREEN 5M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS G,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS G,0,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS H,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,2AS I,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,3as DBM-V,1,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme A,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme A,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme B,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme C,,Cable - HDMI,,,ugreen 10m,VGA Cable,,,In use,,,,,,
G,Cycle des Petits 2,7eme E,1,Cable - HDMI,NA,,Ugreen 5M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme E,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme F,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,7eme G,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
,Cycle des Petits 2,7eme C,,Cable - HDMI,,,ugreen 3m,,,,In use,,,,,,
G,Cycle des Petits,8eme A,0,Cable - HDMI,,,Chinise 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme A,0,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme B,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme C,1,Cable - HDMI,,,HDTV 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme C,1,Cable - HDMI,,,HDTV 3M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme D,1,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme D,1,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme E,2,Cable - HDMI,NA,,UGREEN 3M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$8.00 ,002-2024,,
G,Cycle des Petits,8eme E,1,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme F,1,Cable - HDMI,,,ugreen 10m,,,,In use,,,,,,
G,Cycle des Petits,8EME G,1,Cable - HDMI,NA,,Cable UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,8eme G,1,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
,Cycle des Petits,8emef,1,Cable - HDMI,,,UGREEN 3M HDMI,,,,In use,,,,,,
G,Cycle des Benjamin,ANNEX GS,-1,Cable - HDMI,,,Ugreen 10M,VGA Cable ,,,In use,,,,,,
G,Art Plastic,Art Plastic (Dany),-1,Cable - HDMI,,,Ugreen 3M ,,,,In use,,,,,,
G,Art Plastic,Art Plastic (Dany),-1,Cable - HDMI,,,Ugreen 10M ,,,,In use,,,,,,
G,Art Plastic,Art Plastic 3,0,Cable - HDMI,,,HDMI 10M,hdmi,,,In use,,,,,,
G,Art Plastic,Art Plastic 4,0,Cable - HDMI,Cable - HDMI,,HDMI 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,BCD,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,BCD,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,BCD 2,,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,BCD/Meeting,0,Cable - HDMI,,,ugreen 10,Vga cable,,,In use,,,,,,
G,Cycle des Terminales,BFF,1,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,BFF,1,Cable - HDMI,,,3M UGREEN,hdmi,,,In use,,,,,,
G,Cycle des Moyens,CATECHESE,-2,Cable - HDMI,,,Chinese 5M,,,,In use,,,,,,
G,Cycle des Moyens,CATECHESE,-2,Cable - HDMI,,,Ugreen 10M,ATS,,,In use,,,,,,
,Cycle des Moyens - Labs,CDI,0,Cable - HDMI,,,Ugreen 5m,,,,In use,,,,,,
G,Cycle des Moyens - Labs,CDI,0,Cable - HDMI,,,UGREEN 10M,,,,In use,,,,,,
G,Cycle des Moyens,CDI,0,Cable - HDMI,,,10M,VGA Cable ,,,In use,,,,,,
G,Art Plastic,Chapelle,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits,Coor Maths,2,Cable - HDMI,,,Ugreen 10M,,,,In use,,,,,,
G,Cycle des Maternelles,Cours,-1,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP A,0,Cable - HDMI,,,HDTV 3M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP B,0,Cable - HDMI,,,HDTV 3M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP B,0,Cable - HDMI,,,HDTV 1.5,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP C,0,Cable - HDMI,,,HDTV 3 M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP C,0,Cable - HDMI,,,HDTV 3 M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP E,0,Cable - HDMI,,,Ugreen 3m,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP E,0,Cable - HDMI,,,hdtv 3m,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP F,0,Cable - HDMI,,,Ugreen 3m,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP F,0,Cable - HDMI,,,hdtv 3m,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,CP G,0,Cable - HDMI,,,UGREEN 5M,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 A,0,Cable - HDMI,NA,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 A,0,Cable - HDMI,NA,,3m ugreen,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 B,0,Cable - HDMI,NA,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 C,0,Cable - HDMI,NA,,10m ugreen,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 D,0,Cable - HDMI,NA,,chinese 10m,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB2 F,0,Cable - HDMI,NA,,UGREEN 10M,,,,In use,,,,,,
G,Cycle Des Minimes,EB2 G,0,Cable - HDMI,NA,,hdmi 10 chinese,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 A,-2,Cable - HDMI,NA,,10m ugreen,hdmi,,,In use,,,,,,
,Cycle des Minimes,EB3 A,-2,Cable - HDMI,,,ugreen 3m,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 B,-2,Cable - HDMI,NA,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 C,-2,Cable - HDMI,NA,,10m Chinese,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 D,-2,Cable - HDMI,NA,,ugreen 10m,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 D,-2,Cable - HDMI,NA,,ugreen 3m,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 F,-1,Cable - HDMI,NA,,Ugreen 10M ,hdmi,,,In use,,,,,,
G,Cycle Des Minimes,EB3 F,-1,Cable - HDMI,NA,,Ugreen 3M ,hdmi,,,In use,,,,,,
,Cycle Des Minimes,EB3 F,-2,Cable - HDMI,,,ugreen 3m,,,,In use,,,,,,
,Cycle Des Minimes,EB3 F,-2,Cable - HDMI,,,chinese 10m,,,,In use,,,,,,
G,Cycle Des Minimes,EB3 G,-1,Cable - HDMI,NA,,UGREEN 10M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$19.00 ,002-2024,,
G,Cycle Des Minimes,EB3 G,-1,Cable - HDMI,NA,,UGREEN 3M HDMI,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 A,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 B,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 B,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 C,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 C,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 D,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 D,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 E,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 E,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 F,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 F,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB6 G,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 A,-1,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 A,-1,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 B,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 B,0,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 C,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 D,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 D,0,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 E,0,Cable - HDMI,,,ugreen10,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 E,0,Cable - HDMI,,,ugreen3,,,,In use,,,,,,
G,Cycle des Moyens,EB7 F,0,Cable - HDMI,,,3m,,,,In use,,,,,,
G,Cycle des Moyens,EB7 F,0,Cable - HDMI,,,10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Moyens,EB7 G,0,Cable - HDMI,,,Chinese 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,EB7 G,0,Cable - HDMI,,,HDTV 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 A ,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 A ,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 B,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 B,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 C,,Cable - HDMI,,,Ugreen 10 m,,,,In use,,,,,,
G,Cycle des Grands,EB8 C,,Cable - HDMI,,,Ugreen 3M,VGA CABLE,,,In use,,,,,,
G,Cycle des Grands,EB8 D,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 D,,Cable - HDMI,,,1.5M CHINESE,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 E,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 F,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 F,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 G,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB8 G,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 A,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 A,,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 B,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 B,,Cable - HDMI,,,CHINESE 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 C,,Cable - HDMI,,,ugreen 10m,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 D,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 D,,Cable - HDMI,,,CHINESE 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 E,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 E,,Cable - HDMI,,,UGREEM 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 F,,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 F,,Cable - HDMI,,,UGREEM 3M,hdmi,,,In use,,,,,,
G,Cycle des Grands,EB9 G,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,es,0,Cable - HDMI,,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle des Terminales,es,0,Cable - HDMI,,,3m ugreen,hdmi,,,In use,,,,,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,Ugreen 5m,hdmi,,,In use,Teletrade,,$12.00 ,,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,UGREEN 3M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$8.00 ,002-2024,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,Ugreen 5m,hdmi,,,In use,Teletrade,,$12.00 ,,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Foyet Champagnat - Faraya,Faraya,,Cable - HDMI,NA,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS A,-1,Cable - HDMI,,,Ugreen 10M,,,,In use,,,,,,
G,Cycle des Benjamin,GS A,-1,Cable - HDMI,,,Ugreen 3M,VGA Cable ,,,In use,,,,,,
G,Cycle des Benjamin,GS B,-1,Cable - HDMI,,,Ugreen 10M ,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS B,-1,Cable - HDMI,,,Ugreen 3M ,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS E,-1,Cable - HDMI,,,Ugreen 15M ,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS F,-1,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS F,-1,Cable - HDMI,,,Ugreen 15M,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS G,-1,Cable - HDMI,,,HDTV 3M ,hdmi,,,In use,,,,,,
G,Cycle des Benjamin,GS G,-1,Cable - HDMI,,,HDTV 10M ,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,HIST.GEO,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Petits 2,HIST.GEO,,Cable - HDMI,,,Ugreen 5M,hdmi,,,In use,,,,,,
G,Economat ,IT Storage Room,,Cable - HDMI,NA,,UGREEN 3M HDMI,,,,Available,,,,,,
G,Economat ,IT Storage Room,,Cable - HDMI,NA,,UGREEN 3M HDMI,,,,Available,,,,,,
G,Economat ,IT Storage Room,,Cable - HDMI,NA,,UGREEN 3M HDMI,,,,Available,,,,,,
G,Economat ,IT Storage Room,,Cable - HDMI,NA,,UGREEN 3M HDMI,,,,Available,,,,,,
G,Economat ,IT Storage Room,,Cable - HDMI,NA,,UGREEN 3M HDMI,,,,Available,,,,,,
G,Cycle Des Minimes,EB2 F,,Cable - HDMI,NA,,UGREEN 3M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$8.00 ,002-2024,,
G,Cycle des Terminales 2,LAB CHIMIE,0,Cable - HDMI,,,10M,,,,In use,,,,,,
G,Cycle des Terminales 2,LAB PHYSIQUES,0,Cable - HDMI,,,10M,,,,In use,,,,,,
G,Bloc des Frères,Meeting room,,Cable - HDMI,NA,,UGREEN 10M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$19.00 ,002-2024,,
G,Bloc des Frères,meeting room,2,Cable - HDMI,,,3m,hdmi,,,In use,,,,,,
G,Cycle des Maternelles,MS A,1,Cable - HDMI,,,CHINESE 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS B,1,Cable - HDMI,,,ugreen 10m,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS C,1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS D,1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS E,1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS F,1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,MS G,1,Cable - HDMI,,,Ugreen 10m,VGA Cable ,,,In use,,,,,,
,Cycle des Petits 2,Music,,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
,Cycle des Petits 2,Music,,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
,Cycle Des Minimes,Music,-2,Cable - HDMI,,,3m ugreen hdmi cable,,,,In use,,,,,,
G,Cycle Des Minimes,Music,-2,Cable - HDMI,NA,,10m,vga cable,,,In use,,,,,,
,Cycle des Terminales 2,POLY1,,Cable - HDMI,,,ugreen 10m,,,,In use,,,,,,
,Cycle des Terminales 2,POLY1,,Cable - HDMI,,,ugreen 3m,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Cable - HDMI,,,Ugreen 15M ,hdmi,,,In use,,,,,,
,Cycle Des Minimes,protected,-2,Cable - HDMI,,,chinese 10m,,,,In use,,,,,,
,Cycle Des Minimes,protected,-2,Cable - HDMI,,,hdtv 3m,,,,In use,,,,,,
G,Cycle des Maternelles,PS A,-1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,PS B,-1,Cable - HDMI,,,Ugreen 10m,VGA Cable ,,,In use,,,,,,
G,Cycle des Maternelles,PS E,-1,Cable - HDMI,,,UGREEN 5M,,,,In use,,,,,,
G,Cycle des Maternelles,PS E,-1,Cable - HDMI,,,UGREEN 10M,VGA Cable ,,,In use,,,,,,
G,Cycle Des Minimes,Religion 2,-2,Cable - HDMI,NA,,hdmi cable 10m chinese,hdmi,,,In use,,,,,,
G,Cycle des Petits,Religion1,3,Cable - HDMI,,,Ugreen 10m,VGA Cable,,,In use,,,,,,
,Cycle des Petits,Religion2,3,Cable - HDMI,,,ugreen 3m,,,,In use,Teletrade,"Monday, January 22, 2024",$11.00 ,002-2024,,
G,Cycle des Petits,Religion2,3,Cable - HDMI,,,ugreen 10m,ugreen 10m,,,In use,,,,,,
G,Cycle des Grands,SALLE D'ETUDE,,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,Salle D'etude,0,Cable - HDMI,,,Ugreen 10M,hdmi,,,In use,,,,,,
G,Cycle des Moyens,Salle D'etude,0,Cable - HDMI,,,Ugreen 3M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Cable - HDMI,,,chinese 10,hdmi,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Cable - HDMI,,,3M UGREEN,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,Salle Info,,Cable - HDMI,NA,,UGREEN 10M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$19.00 ,002-2024,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),,Cable - HDMI,NA,,Ugreen 5m,hdmi,,,In use,Teletrade,,$12.00 ,,,
,Cycle des Moyens - Labs,Salle Informatique 1 (Right),,Cable - HDMI,,,UGREEN 10M,,,,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 2 (Left),,Cable - HDMI,NA,,Ugreen 5m,hdmi,,,In use,Teletrade,,$12.00 ,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Cable - HDMI,,,Chinese 10m,hdmi,,,In use,,,,,,
,Cycle des Terminales 2,SE,,Cable - HDMI,,,ugreen 10m,,,,In use,,,,,,
,Cycle des Terminales 2,SE,,Cable - HDMI,,,ugreen 3m,,,,In use,,,,,,
G,Cycle des Terminales,sg,0,Cable - HDMI,,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle des Terminales,SGA1,1,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,sgb,0,Cable - HDMI,,,10m chinese,hdmi,,,In use,,,,,,
G,Cycle des Terminales,SM,1,Cable - HDMI,,,CHINESE 10M,hdmi,,,In use,,,,,,
G,Cycle des Secondaires,Surveillant 1AS,,Cable - HDMI,NA,,UGREEN 10M HDMI,hdmi,,,In use,Teletrade,"Monday, January 22, 2024",$19.00 ,002-2024,,
G,Cycle des Secondaires,Surveillant 1AS,,Cable - HDMI,NA,,Ugreen 5m,hdmi,,,In use,Teletrade,,$12.00 ,,,
G,Cycle des Terminales,sv,1,Cable - HDMI,,,UGREEN 10M,hdmi,,,In use,,,,,,
G,Cycle des Terminales,sv,1,Cable - HDMI,,,UGREEN 3M,hdmi,,,In use,,,,,,
,Cycle des Terminales 2,SV,,Cable - HDMI,,,ugreen 10m,,,,In use,,,,,,
